Time (s),Speed (km/h),Acceleration (m/s²),Power Demand (kW),Engine Power (kW),Battery Power (kW),Fuel Consumption (L/100km),SOC (%),Battery Degradation (%),Regenerative Braking Power (kW),Total Energy Used (kWh),Driving Cycle Type,Target Efficiency
2366,41.96297805,0.863981918,47.47646518,29.48366791,17.99279727,2.881125226,47.02226816,5.297773184,0,47.47646518,HWFET,Low Efficiency
2367,24.38963064,-0.234673233,55.8371142,29.14521201,26.69190219,5.454524439,46.99557626,5.300442374,3.25799719,59.09511139,HWFET,Medium Efficiency
2368,33.2521334,-0.642932009,57.40421214,24.04138298,33.36282916,6.014823141,46.96221343,5.303778657,5.753833656,63.1580458,Highway,Medium Efficiency
2369,68.5371743,-0.252744878,56.6988449,37.56213412,19.13671078,4.128681293,46.94307672,5.305692328,1.706583713,58.40542862,WLTC,Low Efficiency
2370,47.66152733,0.104426771,52.94830689,30.0376577,22.91064919,7.883055409,46.92016607,5.307983393,0,52.94830689,HWFET,Low Efficiency
2371,41.77569055,0.029106364,48.04275021,23.98910419,24.05364602,5.026431966,46.89611243,5.310388757,0,48.04275021,Highway,Medium Efficiency
2372,52.40027339,-0.196718948,55.3797597,27.86681225,27.51294745,2.657985525,46.86859948,5.313140052,5.1741526,60.5539123,WLTC,Low Efficiency
2373,57.52674104,-0.954598729,40.47138959,19.7126169,20.75877269,4.57813564,46.84784071,5.315215929,6.896539641,47.36792923,Highway,Medium Efficiency
2374,66.76098224,0.235241498,41.55322737,22.2992923,19.25393507,5.093984217,46.82858677,5.317141323,0,41.55322737,HWFET,Medium Efficiency
2375,71.72748845,0.98617224,50.61734676,25.36498551,25.25236125,5.673451333,46.80333441,5.319666559,0,50.61734676,Highway,Medium Efficiency
2376,44.60347031,0.232125619,51.73197643,29.19669416,22.53528227,4.613854214,46.78079913,5.321920087,0,51.73197643,Highway,Medium Efficiency
2377,30.10928471,0.30456776,31.74384821,20.06386356,11.67998465,3.482644586,46.76911914,5.323088086,0,31.74384821,HWFET,Low Efficiency
2378,43.79802258,0.286222653,54.55146381,32.85844061,21.6930232,3.357529073,46.74742612,5.325257388,0,54.55146381,HWFET,Low Efficiency
2379,53.9042076,0.198523335,57.72728378,28.19037249,29.53691128,4.019601072,46.71788921,5.328211079,0,57.72728378,Highway,Low Efficiency
2380,35.54361611,0.465832983,49.22714763,27.4993826,21.72776503,4.163336956,46.69616144,5.330383856,0,49.22714763,HWFET,Low Efficiency
2381,35.64273628,0.197686841,73.74466283,48.08431125,25.66035158,3.297538753,46.67050109,5.332949891,0,73.74466283,Urban,Low Efficiency
2382,55.15681822,-0.156338585,43.17064894,18.1516118,25.01903714,3.900780258,46.64548206,5.335451794,3.235838132,46.40648707,Urban,Low Efficiency
2383,49.27021473,-0.397994455,46.38912837,19.64529394,26.74383443,5.989187787,46.61873822,5.338126178,1.488083032,47.8772114,Urban,Medium Efficiency
2384,50.49195493,-0.124486828,46.04933094,26.10311023,19.94622071,7.472618912,46.598792,5.3401208,6.64553664,52.69486758,WLTC,Low Efficiency
2385,38.62256998,0.157064748,49.23812389,29.13589852,20.10222537,6.133192571,46.57868978,5.342131022,0,49.23812389,Urban,Medium Efficiency
2386,46.54398929,-0.158041481,46.71275187,21.64780587,25.064946,6.958791629,46.55362483,5.344637517,4.563159093,51.27591096,Urban,Low Efficiency
2387,36.13650284,0.157169342,35.93189455,22.40590913,13.52598543,6.461177702,46.54009884,5.345990116,0,35.93189455,Urban,Medium Efficiency
2388,63.35297617,0.219575067,44.53451704,26.44811503,18.08640201,6.249695493,46.52201244,5.347798756,0,44.53451704,HWFET,Medium Efficiency
2389,65.52874002,0.416589716,49.02379304,33.18845982,15.83533322,4.493305605,46.50617711,5.349382289,0,49.02379304,HWFET,Low Efficiency
2390,22.30718207,0.641397484,62.28572082,28.0713186,34.21440222,5.211366318,46.47196271,5.352803729,0,62.28572082,HWFET,Medium Efficiency
2391,36.0573371,0.039003709,72.02243273,45.04371384,26.97871889,4.369070986,46.44498399,5.355501601,0,72.02243273,HWFET,Low Efficiency
2392,27.55206117,-0.653888283,63.35473898,26.93165144,36.42308754,4.671339256,46.4085609,5.35914391,7.163104739,70.51784372,HWFET,Medium Efficiency
2393,40.24964098,-0.172552048,42.2462097,24.06292238,18.18328732,5.102250651,46.39037761,5.360962239,4.253877818,46.50008752,Urban,Medium Efficiency
2394,48.74843045,0.022031284,43.04190389,24.34314682,18.69875707,6.070349227,46.37167886,5.362832114,0,43.04190389,Urban,Medium Efficiency
2395,28.2553217,-0.917884378,48.40671422,25.00281885,23.40389538,5.634985072,46.34827496,5.365172504,0.801773224,49.20848745,HWFET,Medium Efficiency
2396,36.1721028,0.69433226,67.84558889,44.32836362,23.51722527,4.757256105,46.32475774,5.367524226,0,67.84558889,Highway,Medium Efficiency
2397,34.94063942,0.071188956,48.34575948,19.40169443,28.94406504,5.083308111,46.29581367,5.370418633,0,48.34575948,HWFET,Medium Efficiency
2398,53.10900994,0.190676417,36.72492509,20.42103491,16.30389019,5.650195511,46.27950978,5.372049022,0,36.72492509,Urban,Medium Efficiency
2399,51.04016506,0.682763231,44.98822863,20.92609752,24.06213111,6.001091657,46.25544765,5.374455235,0,44.98822863,Urban,Medium Efficiency
2400,39.1739367,-0.315071415,57.57056002,35.86931357,21.70124645,2.721507255,46.2337464,5.37662536,5.929230878,63.4997909,HWFET,Low Efficiency
2401,52.65231308,0.287020965,56.89940277,23.49491436,33.40448841,3.383916554,46.20034191,5.379965809,0,56.89940277,WLTC,Low Efficiency
2402,41.79979873,-0.054932062,47.99783334,31.17298033,16.824853,6.660965801,46.18351706,5.381648294,6.451700694,54.44953403,Highway,Low Efficiency
2403,45.92517335,-0.092043434,56.83414674,37.02333567,19.81081106,4.908695645,46.16370625,5.383629375,8.632655835,65.46680257,HWFET,Medium Efficiency
2404,75.10178135,-0.386096194,27.26827797,17.72055777,9.547720202,4.36388511,46.15415853,5.384584147,2.187574311,29.45585229,Urban,Low Efficiency
2405,70.10691578,0.832801607,51.03829235,22.75136806,28.28692429,4.604750791,46.12587161,5.387412839,0,51.03829235,Highway,Medium Efficiency
2406,30.50628145,-0.18775002,58.60685421,34.52658456,24.08026965,4.604442042,46.10179134,5.389820866,1.011143762,59.61799798,WLTC,Medium Efficiency
2407,62.44598627,0.349732123,41.67136725,16.84815915,24.8232081,5.836906672,46.07696813,5.392303187,0,41.67136725,Highway,Medium Efficiency
2408,62.17094832,-0.937503694,41.63661464,27.24653335,14.39008129,3.337975409,46.06257805,5.393742195,5.839584025,47.47619866,HWFET,Low Efficiency
2409,32.77605067,0.589994265,31.33551847,19.33064815,12.00487032,5.03716662,46.05057318,5.394942682,0,31.33551847,Urban,Medium Efficiency
2410,62.28166466,0.526105578,65.89895595,36.86032527,29.03863067,5.369176594,46.02153455,5.397846545,0,65.89895595,Urban,Medium Efficiency
2411,73.06897878,0.048717055,42.79846023,26.49984061,16.29861962,5.594401875,46.00523593,5.399476407,0,42.79846023,Urban,Medium Efficiency
2412,33.16182791,-0.113471233,52.41043278,22.44724313,29.96318965,5.334295994,45.97527274,5.402472726,1.484090538,53.89452332,Highway,Medium Efficiency
2413,36.23745768,0.200000003,56.03917041,31.30329845,24.73587197,5.773859345,45.95053686,5.404946314,0,56.03917041,HWFET,Medium Efficiency
2414,65.264922,1.14439533,65.12067949,31.73870872,33.38197077,4.140955773,45.91715489,5.408284511,0,65.12067949,HWFET,Low Efficiency
2415,54.07242966,-0.881618349,48.46102226,33.52464894,14.93637332,3.587295902,45.90221852,5.409778148,5.041089277,53.50211154,Highway,Low Efficiency
2416,58.27214413,0.391013694,44.60570206,29.31198521,15.29371686,8.685506665,45.8869248,5.41130752,0,44.60570206,Highway,Low Efficiency
2417,55.10883825,-0.455808651,51.73067649,32.07212493,19.65855155,4.548102973,45.86726625,5.413273375,8.268660396,59.99933688,WLTC,Medium Efficiency
2418,55.86043881,-0.009959198,62.84080277,42.7395564,20.10124637,4.723318294,45.84716501,5.415283499,2.037743748,64.87854651,Urban,Medium Efficiency
2419,30.10291808,-0.12394006,48.29827469,24.34488983,23.95338485,6.016760147,45.82321162,5.417678838,2.182172355,50.48044704,Highway,Medium Efficiency
2420,65.7097656,-0.214159129,40.45130918,27.11305507,13.33825411,7.394133938,45.80987337,5.419012663,7.585914561,48.03722375,Urban,Low Efficiency
2421,67.54384989,-0.005232565,34.59242192,17.21220221,17.38021971,4.183207825,45.79249315,5.420750685,7.533067382,42.1254893,WLTC,Low Efficiency
2422,46.55913884,-0.567085573,37.78702615,23.42187311,14.36515305,3.501777098,45.77812799,5.422187201,0.601833206,38.38885936,HWFET,Low Efficiency
2423,49.34784575,0.514590218,58.64391497,36.41347722,22.23043776,3.136769974,45.75589756,5.424410244,0,58.64391497,Urban,Low Efficiency
2424,27.03338746,-0.897071756,46.79375524,18.97509998,27.81865525,7.389659332,45.7280789,5.42719211,3.985324919,50.77908016,Highway,Low Efficiency
2425,57.71382134,0.269882256,43.9247909,22.32775789,21.59703302,3.44283952,45.70648187,5.429351813,0,43.9247909,Highway,Low Efficiency
2426,58.58086163,-0.163267926,42.84032777,17.38588172,25.45444604,4.958666095,45.68102742,5.431897258,4.218622554,47.05895032,WLTC,Medium Efficiency
2427,49.06713475,-0.585462447,50.8504586,35.55095935,15.29949925,3.534072752,45.66572792,5.433427208,9.259288904,60.10974751,Urban,Low Efficiency
2428,66.8653004,0.101191685,47.60544906,20.78734914,26.81809992,2.827466123,45.63890982,5.436109018,0,47.60544906,HWFET,Low Efficiency
2429,44.98884154,-0.778475543,47.26867856,26.60485755,20.66382101,4.56143697,45.618246,5.4381754,7.807261657,55.07594022,HWFET,Medium Efficiency
2430,58.46908889,0.019856911,63.49323928,40.45578864,23.03745064,3.59332,45.59520855,5.440479145,0,63.49323928,Highway,Low Efficiency
2431,34.70503492,-0.711438454,65.38016282,30.09965925,35.28050357,3.962557362,45.55992805,5.444007195,3.91897166,69.29913448,WLTC,Low Efficiency
2432,49.64671774,0.230636042,33.89978327,18.49286741,15.40691587,8.009157646,45.54452113,5.445547887,0,33.89978327,Highway,Low Efficiency
2433,47.38468613,-0.462178667,53.27592731,31.01877008,22.25715723,5.637344156,45.52226397,5.447773603,5.731387564,59.00731488,Highway,Medium Efficiency
2434,53.37961883,-0.225497009,42.23137901,18.92225192,23.3091271,6.397204279,45.49895485,5.450104515,3.617049055,45.84842807,Highway,Medium Efficiency
2435,44.45709607,0.146974694,47.51748886,30.10549566,17.4119932,6.236989344,45.48154285,5.451845715,0,47.51748886,Highway,Medium Efficiency
2436,48.02791106,-0.386271056,53.09278385,26.00489529,27.08788856,4.848708615,45.45445497,5.454554503,6.877092527,59.96987638,WLTC,Medium Efficiency
2437,62.39070757,-0.028982,47.87280083,22.17980004,25.69300079,4.340422461,45.42876196,5.457123804,4.636393586,52.50919442,Highway,Low Efficiency
2438,43.44853644,-0.756915251,52.30459881,29.68216019,22.62243861,5.373401918,45.40613953,5.459386047,7.520938448,59.82553725,Urban,Medium Efficiency
2439,25.90134349,0.315437802,56.72970206,29.67497178,27.05473028,5.252676155,45.3790848,5.46209152,0,56.72970206,Highway,Medium Efficiency
2440,76.24375856,0.882456903,52.94576801,35.79588104,17.14988697,4.146791874,45.36193491,5.463806509,0,52.94576801,Highway,Low Efficiency
2441,70.72181118,1.396104434,43.53163696,28.90582575,14.62581121,5.194771746,45.3473091,5.46526909,0,43.53163696,HWFET,Medium Efficiency
2442,30.61605957,0.045584073,43.70800393,23.82108938,19.88691455,3.94050544,45.32742218,5.467257782,0,43.70800393,HWFET,Low Efficiency
2443,60.34561708,0.39410207,35.60294703,18.07843356,17.52451348,4.742813104,45.30989767,5.469010233,0,35.60294703,WLTC,Medium Efficiency
2444,42.45537844,-0.890312836,41.46079702,20.6331893,20.82760773,4.497074788,45.28907006,5.471092994,2.057492551,43.51828958,WLTC,Low Efficiency
2445,53.95230823,0.751367163,69.62068362,33.43666215,36.18402147,3.096691111,45.25288604,5.474711396,0,69.62068362,Urban,Low Efficiency
2446,54.41336194,0.388114252,42.07996426,23.70635197,18.37361229,1.47326268,45.23451243,5.476548757,0,42.07996426,Highway,Low Efficiency
2447,46.483883,-0.241966722,38.06621188,24.41923059,13.64698129,3.591405125,45.22086545,5.477913455,1.236990587,39.30320246,HWFET,Low Efficiency
2448,38.24351502,0.6185904,53.19927862,26.23931966,26.95995896,7.706156997,45.19390549,5.480609451,0,53.19927862,Urban,Low Efficiency
2449,39.64188422,-0.127238038,48.89635241,22.34701324,26.54933916,4.535477327,45.16735615,5.483264385,2.622226459,51.51857887,Urban,Medium Efficiency
2450,36.25712127,-0.229012592,48.04406763,26.0708799,21.97318774,6.163952241,45.14538296,5.485461704,5.709328757,53.75339639,WLTC,Medium Efficiency
2451,37.52266688,0.237667463,64.09045966,26.96351812,37.12694155,1.813332285,45.10825602,5.489174398,0,64.09045966,HWFET,Low Efficiency
2452,48.99232565,-0.53167725,55.49126676,33.87096482,21.62030193,3.487570898,45.08663572,5.491336428,0.79870674,56.2899735,Highway,Low Efficiency
2453,39.26360016,0.510812382,44.70007068,24.83122362,19.86884707,2.968265574,45.06676687,5.493323313,0,44.70007068,WLTC,Low Efficiency
2454,60.23078099,-0.527994906,45.75524082,25.11562099,20.63961983,4.696549985,45.04612725,5.495387275,0.990778645,46.74601947,Urban,Medium Efficiency
2455,72.30869233,-0.525027395,44.97413486,22.04333525,22.93079961,8.632933221,45.02319645,5.497680355,6.06414932,51.03828418,Urban,Low Efficiency
2456,41.29920138,-0.454844894,58.74739622,39.44312115,19.30427507,5.690358415,45.00389218,5.499610782,5.070083802,63.81748002,HWFET,Medium Efficiency
2457,53.59106751,0.379750019,46.91852371,20.04105445,26.87746925,7.5434188,44.97701471,5.502298529,0,46.91852371,HWFET,Low Efficiency
2458,57.49527665,-0.308387681,32.06846498,21.19556222,10.87290276,4.618344908,44.9661418,5.50338582,0.674962453,32.74342743,Highway,Medium Efficiency
2459,57.08003406,-0.673997892,49.51680321,25.4026925,24.11411071,7.047304061,44.94202769,5.505797231,6.392204469,55.90900768,HWFET,Low Efficiency
2460,51.13932902,-0.30284,34.62973999,23.00062501,11.62911498,8.10988506,44.93039858,5.506960142,4.313202586,38.94294257,HWFET,Low Efficiency
2461,61.14023628,-0.016021185,71.84230602,44.44369352,27.3986125,4.8359464,44.90299997,5.509700003,4.111061223,75.95336724,WLTC,Medium Efficiency
2462,57.23373429,-0.590486242,40.34332086,17.39810626,22.9452146,4.191102933,44.88005475,5.511994525,5.964513964,46.30783483,WLTC,Low Efficiency
2463,31.43506367,-0.575840555,48.38135235,31.42179596,16.95955639,3.023283595,44.86309519,5.513690481,6.062480599,54.44383295,Highway,Low Efficiency
2464,63.03734097,1.055648167,52.58202735,31.79388322,20.78814413,4.536409612,44.84230705,5.515769295,0,52.58202735,WLTC,Medium Efficiency
2465,63.30936256,-0.430282702,47.11341839,19.30192342,27.81149497,5.122845013,44.81449556,5.518550444,1.252259012,48.36567741,Highway,Medium Efficiency
2466,38.55070844,-0.161521184,47.09969599,20.7290851,26.37061089,8.046430426,44.78812494,5.521187506,2.365182208,49.46487819,WLTC,Low Efficiency
2467,50.56906753,-0.1836185,54.21827286,32.02610576,22.19216711,3.057539039,44.76593278,5.523406722,6.779773333,60.9980462,Urban,Low Efficiency
2468,60.24993489,-0.210678404,65.26215959,39.07768576,26.18447382,5.089492841,44.7397483,5.52602517,5.76741127,71.02957086,WLTC,Medium Efficiency
2469,46.86029271,0.31067337,57.67509082,35.98899309,21.68609773,2.278537818,44.71806221,5.528193779,0,57.67509082,Highway,Low Efficiency
2470,66.09467072,0.474071475,64.78513879,39.91241499,24.8727238,4.359855757,44.69318948,5.530681052,0,64.78513879,WLTC,Low Efficiency
2471,85.45808742,-0.152977216,39.53380892,23.63552433,15.89828459,5.467093036,44.6772912,5.53227088,8.531828692,48.06563761,HWFET,Medium Efficiency
2472,38.21020951,-0.618239143,53.17362633,33.49256085,19.68106549,5.768874729,44.65761013,5.534238987,3.768148613,56.94177495,Urban,Medium Efficiency
2473,29.28433095,0.637220114,51.55246052,29.51510915,22.03735137,5.883534619,44.63557278,5.536442722,0,51.55246052,WLTC,Medium Efficiency
2474,54.55727893,-0.047670546,53.51091292,25.5909207,27.91999221,5.596106049,44.60765279,5.539234721,8.310154031,61.82106695,Urban,Medium Efficiency
2475,60.82343758,0.865160907,63.76231971,42.95750268,20.80481702,5.87063291,44.58684797,5.541315203,0,63.76231971,Urban,Medium Efficiency
2476,46.53700439,-1.122792949,47.7921085,19.37798948,28.41411902,5.068608694,44.55843385,5.544156615,4.611723737,52.40383224,Urban,Medium Efficiency
2477,71.79890995,0.097701611,45.94496633,23.4304863,22.51448004,3.428200541,44.53591937,5.546408063,0,45.94496633,Urban,Low Efficiency
2478,29.920913,0.959303167,55.33980797,34.23658581,21.10322217,2.222514554,44.51481615,5.548518385,0,55.33980797,HWFET,Low Efficiency
2479,60.39377935,-0.176632068,32.21797272,17.01581959,15.20215313,4.179968267,44.499614,5.5500386,4.078030131,36.29600286,HWFET,Low Efficiency
2480,40.91208769,-0.112746712,47.63147951,19.40746167,28.22401783,4.79807685,44.47138998,5.552861002,2.124868982,49.75634849,Highway,Medium Efficiency
2481,75.79066859,0.147755846,48.65802311,20.42635934,28.23166377,6.880897696,44.44315832,5.555684168,0,48.65802311,Highway,Low Efficiency
2482,79.8877303,-0.279397909,40.79641384,24.2571891,16.53922474,4.849097487,44.42661909,5.557338091,2.446446782,43.24286062,Highway,Medium Efficiency
2483,38.50015118,-0.156035966,60.57059011,41.7609615,18.80962862,4.705146449,44.40780946,5.559219054,9.435036032,70.00562615,Highway,Medium Efficiency
2484,41.75664296,-0.168907547,39.37759683,22.27035786,17.10723897,5.57829069,44.39070222,5.560929778,3.676170148,43.05376697,Urban,Medium Efficiency
2485,62.8938183,-0.313710367,48.64126952,26.85131089,21.78995863,4.594982019,44.36891226,5.563108774,6.646407121,55.28767664,Urban,Medium Efficiency
2486,44.19304025,0.614428275,52.93157225,26.22746511,26.70410715,6.215812998,44.34220816,5.565779184,0,52.93157225,Urban,Medium Efficiency
2487,49.31883173,0.230539016,63.53451561,30.30642153,33.22809408,7.969000428,44.30898006,5.569101994,0,63.53451561,HWFET,Low Efficiency
2488,50.38082631,0.125314116,49.89443565,20.27188441,29.62255124,8.286178271,44.27935751,5.572064249,0,49.89443565,HWFET,Low Efficiency
2489,21.20490266,0.404285503,59.36153594,28.60552043,30.75601551,5.145560941,44.2486015,5.57513985,0,59.36153594,Urban,Medium Efficiency
2490,49.79243381,-0.132177917,57.00595397,30.48297233,26.52298165,5.505338547,44.22207851,5.577792149,8.484990187,65.49094416,Urban,Medium Efficiency
2491,39.65408339,-0.387101909,51.23457556,23.53639216,27.6981834,7.368284181,44.19438033,5.580561967,1.018808279,52.25338384,Urban,Low Efficiency
2492,42.60315766,-0.301312152,39.10486592,16.66666578,22.43820014,4.775056966,44.17194213,5.582805787,9.24064677,48.34551269,Urban,Medium Efficiency
2493,71.65448005,0.000891521,35.65419139,21.93867858,13.71551281,6.018788213,44.15822662,5.584177338,0,35.65419139,HWFET,Medium Efficiency
2494,31.15239659,-0.529605854,51.06505401,34.13117131,16.9338827,3.297259805,44.14129274,5.585870726,8.692175322,59.75722934,WLTC,Low Efficiency
